,id,date,ticker,tweet
6052,106053,23/09/2020,BA, BA business travel will come  back   Leisure travel will come back   Matter of time   BA will     
6053,106054,23/09/2020,TSLA, TSLA Sub 100 would be fair value  but I think  273 will be the bottom for al while  
6054,106055,23/09/2020,TSLA, TSLA Expecting The Elevator down below  350 in the next few days   Time to put your     Hat on 
6055,106056,23/09/2020,TSLA, TSLA Robinhood traders you are not the father   maury povich voice     
6056,106057,23/09/2020,TSLA, TSLA  395 AH  Yes  predicted it will retest that  410 zone  Baahahahahad feeling about it  Glad I resisted the urge to make a play   
6057,106058,23/09/2020,TSLA, TSLA all want to get out  pls give them 500    
6058,106059,23/09/2020,TSLA, TSLA done     it s done  Back to 200
6059,106060,23/09/2020,TSLA, TSLA and all the corporate socialism  
6060,106061,23/09/2020,TSLA, TSLA so much for batt  Day     
6061,106062,23/09/2020,TSLA, TSLA you remember how when this ran hard and everyone said this is getting overvalued but it still kept running   It will be the same soon when people talk about it getting oversold in the next few weeks   
6062,106063,23/09/2020,TSLA, TSLA bulls are so fucked   its gonna be a race out the door
6063,106064,23/09/2020,TSLA, TSLA  What happened to this is going to  500 30 mins into batter day          Dumbass new investors and their speculations
6064,106065,23/09/2020,TSLA, TSLA Today will be a massacre  Battery day is over LOL  No major catalyst coming up  This will drop faster than your pants when you go to the restroom    Pump and dump  Presentation was a disaster 
6065,106066,23/09/2020,TSLA, TSLA The rally is over  Heading down  
6066,106067,23/09/2020,TSLA, TSLA Frankfurt has already adjusted the price to US standards    So that hype is gone with the wind too     
6067,106068,23/09/2020,TSLA, TSLA buying a car company in a depression         
6068,106069,23/09/2020,AAPL, AAPL I m not adding at this price but i ll enjoy the ride up with what I have    
6069,106070,23/09/2020,TSLA, TSLA I m still waiting on that  25 000 electric vehicle he promised us A couple years ago  Maybe he can put that new battery in it three years from now   
6070,106071,23/09/2020,TSLA, TSLA   Bahaha   Yowch  But hold on in a few more years it will all come together     
6071,106072,23/09/2020,NKE, NKE Love nike    for me  only purchased NIke while covid hit us  Expect more potential to increase sales volume in the future 
6072,106073,23/09/2020,TSLA, TSLA Get out   this is going to dump very BIG   
6073,106074,23/09/2020,WMT, WMT it doesn t matter what this company does  The street simply hates us  
6074,106075,23/09/2020,TSLA, TSLA Bottom line is they want this at  190  Many big insiders Sold for a huge profit and want to load the boat again for the next ride up  Thats the way it works  Have Patience  Well see  190 soon enough    
6075,106076,23/09/2020,TSLA, TSLA OBVIOUSLY Deutschebank will upgrade Tesla s price target  they re working on the Gigafactory in BERLIN  SMH      
6076,106077,23/09/2020,TSLA, TSLA    DON T EXPECT TOO MUCH    BAG HOLDERS     Don t forget to buy around  300 plus change     other wise it will go below 200       
6077,106078,23/09/2020,TSLA, TSLA down down with these ugly cars  
6078,106079,23/09/2020,TSLA, TSLA Will it retest 330   
6079,106080,23/09/2020,TSLA, TSLA sold this scalp now for 12 points   
6080,106081,23/09/2020,BA, BA Wednesday s are for the bulls   
6081,106082,23/09/2020,TSLA, TSLA market not stabilize yet  I think we will break down 27k today     
6082,106083,23/09/2020,TSLA, TSLA THIS CEO IS FULL OF   CANT EVEN MAKE A GOOD BATTERY AND HE WANTS TO PUT MICRO CHIP IN YOUR HEAD     
6083,106084,23/09/2020,AAPL, AAPL lift off come on  fly pelican fly     
6084,106085,23/09/2020,AAPL, AAPL I literally keep buying everyday love this   can t imagine how much profit in ten years
6085,106086,23/09/2020,TSLA, TSLA thie is still 1990   Not year but the share price before split   We started the run from 180  180   2550 in 6 months  
6086,106087,23/09/2020,WMT, WMT   152 157           Needs to break 142    
6087,106088,23/09/2020,TSLA, TSLA it was bad enough that they didn t come out with anything new and now they want more drama      
6088,106089,23/09/2020,TSLA, TSLA Battered on a Battery Day  
6089,106090,23/09/2020,TSLA, TSLA can we have another battery day next week   Please   
6090,106091,23/09/2020,TSLA, TSLA Bulls trying to buy the dip and holding on   
6091,106092,23/09/2020,BA, BA i dont think this   can move up without relief bill  
6092,106093,23/09/2020,AAPL, AAPL OMG   UBS raises price target to  115 but downgrades AAPL   bunch of freaking jokers     I would fire these analyst on the spot 
6093,106094,23/09/2020,AAPL, AAPL the bears think they have a chance      
6094,106095,23/09/2020,TSLA, TSLA Bulls are still here pumping because they bought in at 450 500 
6095,106096,23/09/2020,TSLA, TSLA Where did all the bulls go    They always disappear when if starts dropping 
6096,106097,23/09/2020,NKE, NKE CNBC pumping this thing up   
6097,106098,23/09/2020,TSLA, TSLA where the bulls taking a   at      its going to 250
6098,106099,23/09/2020,TSLA, TSLA everyone is hoping and wishing now   
6099,106100,23/09/2020,TSLA, TSLA Where did the  keep dropping so I can add more  posts go   
6100,106101,23/09/2020,TSLA, TSLA Tesla will be up again to  500 from 2 3 years from now      
6101,106102,23/09/2020,TSLA, TSLA bulls will have a very peaceful sleep tonight im sure     
6102,106103,23/09/2020,TSLA, TSLA    the big short   Part II  
6103,106104,23/09/2020,TSLA, TSLA here come the lunch break hero s that think the low volume rise during lunch break was the bottom  
6104,106105,23/09/2020,TSLA, TSLA puts up 15  in room  
6105,106106,23/09/2020,TSLA,New low of day  TSLA   now trading below 20 ma  now vulnerable to a test of 50 day moving average
6106,106107,23/09/2020,BA, BA On the brighter side  someone is clearly manipulating it for a lift off later  Matter of when     
6107,106108,23/09/2020,TSLA, TSLA and the pain continues lmao       wonder how FSD is handling the situation
6108,106109,23/09/2020,TSLA, TSLA bet Enron Musk runs this party into the after hours too  How many times has he come into question by the SEC again   
6109,106110,23/09/2020,TSLA, TSLA thanks uhhh for umm taking uh all my ummmm uhhh life savings uhhh    cut losses     closing the book on putting my money into stonks GLTA
6110,106111,23/09/2020,TSLA, TSLA Will the market cap get cut into half    
6111,106112,23/09/2020,TSLA, TSLA The bag must be giga heavy  
6112,106113,23/09/2020,TSLA, TSLA you guys haven t seen anything yet  If you been in the market during 2000 and 2009 you will know what I m talking about   
6113,106114,23/09/2020,TSLA, TSLA it holds great should crash soon tho  
6114,106115,23/09/2020,TSLA, TSLA where are the moms calling    tesla to the moooon    
6115,106116,23/09/2020,TSLA, TSLA sell now or cry later  
6116,106117,23/09/2020,XOM, XOM The dividend yield percentage is going through the roof       
6117,106118,23/09/2020,TSLA, TSLA this is the end for you bulls  no other catalysts left    
6118,106119,23/09/2020,TSLA, TSLA shorts covering to keep  less than   10  for the day                
6119,106120,23/09/2020,AAPL, AAPL this is a nice way to play with bears    the more puts they get the more   they can get from y all
6120,106121,23/09/2020,AAPL, AAPL Job Report tomorrow  You ready to get raw dogged         
6121,106122,23/09/2020,BA, BA harmbeoptions called it pre market but yet i m a troll  
6122,106123,23/09/2020,TSLA, TSLA should I go all in on Puts now   
6123,106124,23/09/2020,AAPL, AAPL HAHAHAHAHAHAHAHHAAHHAHA for WEEKS bears have tried to help you Neanderthals  Good luck bulls     
6124,106125,23/09/2020,TSLA, TSLA  all the hype and all I get is a carrot dangling in front of me  That was a mean one Elon Musk  
6125,106126,23/09/2020,AAPL, AAPL all signs aligned perfectly  Puts up 350   
6126,106127,23/09/2020,TSLA, TSLA hey maybe this is the beginning of a HUGE BEAR MARKET      
6127,106128,23/09/2020,AAPL, AAPL I d this hits my lotto pick of  80 I ll be one lucky guy  
6128,106129,23/09/2020,AMZN, AMZN look Amazon just drop  Why don t you go an pick  em up while they are  cheap  for tomorrow   
6129,106130,23/09/2020,WMT, WMT f    ck this piece of garbage       
6130,106131,23/09/2020,TSLA, TSLA here is the yesterday s precise prediction   many bulls didn t like  but now they will feel sorry  
6131,106132,23/09/2020,AAPL, AAPL Buy now and join the bag holders or show some patience and get in at the right price    Decisions Decisions    
6132,106133,23/09/2020,AAPL, AAPL let s go  Burn to the ground  Put options WILL print tomorrow   
6133,106134,23/09/2020,AAPL, AAPL wow  Those  107 50 weekly puts going to PAY tomorrow     
6134,106135,23/09/2020,AAPL, AAPL down below 100 tomorrow    
6135,106136,24/09/2020,AAPL, AAPL time to load up on puts  and buy   core with profits      no shame in my game  I will let others buy me some more shares
6136,106137,24/09/2020,TSLA, TSLA some of y all forgot about the 1 5 split  clearly  
6137,106138,24/09/2020,TSLA, TSLA it goes from end of week it will be  500 to end of year it will be  500   I think we see  260  280 first  Then accumulation phase starts again
6138,106139,24/09/2020,TSLA, TSLA I m ready for blood   now
6139,106140,24/09/2020,TSLA, TSLA futures look great bulls   01  will save you  
6140,106141,24/09/2020,TSLA, TSLA who s buying tomorrow  Exactly  no one  
6141,106142,24/09/2020,TSLA, TSLA i m curious what is the next catalyst                     
6142,106143,24/09/2020,AAPL, AAPL but Cramer said buy the dip  
6143,106144,24/09/2020,TSLA, TSLA can t wait for the  dashboard  day  followed by the  front wheels  day and so on   Buy the dip  
6144,106145,24/09/2020,AAPL, AAPL Going to dump again today      
6145,106146,24/09/2020,TSLA, TSLA Futures going up  Tesla going down     
6146,106147,24/09/2020,AAPL, AAPL B    b   but  I thought it only went up     Get fucked 
6147,106148,24/09/2020,TSLA, TSLA breaks and holds 365 09  see ya down there      
6148,106149,24/09/2020,TSLA, TSLA look out for 330 today  
6149,106150,24/09/2020,AAPL, AAPL big run up today right gentlemen     
6150,106151,24/09/2020,TSLA, TSLA remind me not to buy this garbage again  
6151,106152,24/09/2020,TSLA, TSLA Shit is about to get REAL  Bye bulls   
6152,106153,24/09/2020,BA, BA Damn  this company going to bankrupt  I need somehow to get out of my holdings here 
6153,106154,24/09/2020,BABA, BABA   bye bye  You got about 3 weeks of dumping until a small bounce for earnings  Cheers 
6154,106155,24/09/2020,TSLA, TSLA Bye  375 00  Hello  300 00 Looking forward to C U soon  
6155,106156,24/09/2020,AAPL, AAPL I see  85 coming soon not staying in the 105 range      
6156,106157,24/09/2020,AAPL, AAPL my crystal ball says it will go to low  90s by end of this week   
6157,106158,24/09/2020,TSLA, TSLA Robinhood came in the first minutes to buy  Dummmys  
6158,106159,24/09/2020,TSLA, TSLA      still way to high to buy yet
6159,106160,24/09/2020,TSLA, TSLA puts wow 200   BOOM  
6160,106161,24/09/2020,TSLA, TSLA anyone else making money on this crash       
6161,106162,24/09/2020,AAPL, AAPL Grabbing some new baggies before the   falls 
6162,106163,24/09/2020,TSLA, TSLA I gotta make me a coffee   
6163,106164,24/09/2020,FB, FB that juicy gap to fill below  
6164,106165,24/09/2020,TSLA, TSLA 385 Wall just changed their sell price   That was your last call bulls  Take profits 
6165,106166,24/09/2020,TSLA, TSLA and bagholders gaining some hope  Cute   
6166,106167,24/09/2020,TSLA, TSLA And then he got eaten  
6167,106168,24/09/2020,XOM, XOM so  if market tanks again  this will totally fall  wouldn t doubt to see it crack sub  30 and stay there for a while   
6168,106169,24/09/2020,TSLA, TSLA nice short between  398  400 with tight  
6169,106170,24/09/2020,TSLA, TSLA perfect time to short  puts for rest of day baby 
6170,106171,24/09/2020,TSLA, TSLA Cathy Wood bought shares to cover her puts  They wouldn t give her margin    
6171,106172,24/09/2020,TSLA, TSLA this entire move could reverse today imo       gamble gamble
6172,106173,24/09/2020,TSLA, TSLA last week you were bullish on battery day  What s your catalyst this week   
6173,106174,24/09/2020,TSLA, TSLA  This is just a short term pump    eventually we will go to my  300 price target          pump this more i will short again adding long term PUT Around 420 s    
6174,106175,24/09/2020,AAPL, AAPL Sell it today  tomorrow bloodshed  
6175,106176,24/09/2020,AAPL, AAPL the market makers when someone buys calls  
6176,106177,24/09/2020,AAPL, AAPL tomorrow I think it will pull back little bit  no one want to hold over weekend  
6177,106178,24/09/2020,TSLA, TSLA Sell   right shoulder or cry  Trying to save you 
6178,106179,24/09/2020,BA, BA New ATLs coming by mid october  just loaded up on  100 puts  
6179,106180,24/09/2020,BA, BA frankly I don t understand how this is over a      Obviously aware of limited players but there planes are a mess demand is near zero    more cancellations OTW plus defaults on leases    just a mess
6180,106181,24/09/2020,NKE, NKE We have insiders selling  1 6 million and I think puts will print tomorrow  
6181,106182,24/09/2020,TSLA, TSLA come on get your rockets out Battery day sucked but you can get it to  420 cant you            
6182,106183,24/09/2020,TSLA, TSLA THIS IS GONNA BE COOL  
6183,106184,24/09/2020,TSLA, TSLA Called bottom at  359 was close enough   Next we move higher  Target  444  Bears sizzle tomorrow  
6184,106185,25/09/2020,TSLA, TSLA well i called it yesterday   
6185,106186,25/09/2020,TSLA, TSLA this is long term   but we will see     600 let s go                        
6186,106187,25/09/2020,AAPL, AAPL Gonna be a lot of unhappy bears today  
6187,106188,25/09/2020,TSLA, TSLA today has to be green day right  
6188,106189,25/09/2020,TSLA, TSLA ready for a nice    bounce
6189,106190,25/09/2020,NKE, NKE I m ready for you to bleed more  
6190,106191,25/09/2020,BA, BA Whoever didn t sell at  149 50    Tsk  tsk   
6191,106192,25/09/2020,AAPL, AAPL If this falls the whole market falls  
6192,106193,25/09/2020,AAPL, AAPL need to break 110 then it s  
6193,106194,25/09/2020,TSLA, TSLA higher highs today    300 s
6194,106195,25/09/2020,FB, FB is back above the VWAP line  Let s see   
6195,106196,25/09/2020,NKE, NKE you think that insider sell was a coincidence yesterday  
6196,106197,25/09/2020,TSLA, TSLA the future outlook is too strong any concerns with immediate future are discounted for those who s holding long   And there are more people holding long that s why it s going up    Duh   LOL
6197,106198,25/09/2020,AAPL, AAPL fake or real hmmm  Leaning  
6198,106199,25/09/2020,AAPL, AAPL where s the under 100  folks stoopid we on go  
6199,106200,25/09/2020,TSLA, TSLA you all know what time it is 
6200,106201,25/09/2020,NKE, NKE now this what i like to see  
6201,106202,25/09/2020,BA, BA The 5M is about to pull      
6202,106203,25/09/2020,AAPL, AAPL buy now or cry later  
6203,106204,25/09/2020,NKE, NKE this about to drop like    
6204,106205,25/09/2020,TSLA, TSLA  500   remember this if you don t cover now it will be game over for u yes
6205,106206,25/09/2020,AAPL, AAPL today is Apple   day only
6206,106207,25/09/2020,TSLA, TSLA Just woke up  time to buy me some calls  
6207,106208,25/09/2020,TSLA, TSLA Strong buy next week           450
6208,106209,25/09/2020,TSLA, TSLA come on  The same amonts of people buying are the same amount of people selling   Somebody go toilet or somthing  i prefer a    lol   Getting bored
6209,106210,25/09/2020,AAPL, AAPL   Continuous call sweepers coming in for Apple  
6210,106211,25/09/2020,PYPL, PYPL can we get 190 today  Push push push    Then 200 next week  
6211,106212,25/09/2020,AMZN, AMZN crazy to buy 3220 call October 9th exp   
6212,106213,25/09/2020,AAPL, AAPL some of them bears are going to have to slap their mama after this day   
6213,106214,25/09/2020,AAPL, AAPL I ve never seen so many bad traders it s literally comedy watching people say this a bad stock  
6214,106215,25/09/2020,BA, BA sooo what s our PT on monday PM           
6215,106216,26/09/2020,TSLA, TSLA HAVE A GOOD WEEKEND MY BULLS   we fought a great one this week   BACK At it Monday   CHEERS  above  400  
6216,106217,26/09/2020,BA, BA I was close      here is my next prediction  It opens 160  when pre market opens Monday 
6217,106218,26/09/2020,AMZN, AMZN glad I m v close to ATH  Nice year UP  Time to de risk  Most Rally lasting two days only  Then rug pull wall street can t make up its mind  Belt up for earnings BUT ahaha   don t lose your profits 
6218,106219,26/09/2020,TSLA, TSLA     my October 9 calls was down stock going up I don t understand anybody can explain me between 500 700  Down  
6219,106220,26/09/2020,TSLA, TSLA Sales numbers coming out next week I believe lol    Let s go      
6220,106221,27/09/2020,AAPL, AAPL Green or Red who cares  End of the day come on it s   not a penny stock to worry about my investment
6221,106222,28/09/2020,AAPL, AAPL honestly i cannot wait for the new iphone because 1  i invested in aapl 2  im thinking of getting a new phone  
6222,106223,28/09/2020,AAPL, AAPL  China is a very calculating country I doubt they will affect Apple       it s a mutual relationship    if China will hurt the United States  they would be smarter about it tik tok I don t think people understand the validity of the situation  
6223,106224,28/09/2020,AAPL, AAPL   at the bears calling for a gap down today
6224,106225,28/09/2020,AAPL, AAPL               Guys no bears   on here   They are covering their shorts   trying to sell their Puts premarket               120 close               yeah we back              
6225,106226,28/09/2020,AAPL, AAPL trimmed more profits this morning and kept my core position   
6226,106227,28/09/2020,AAPL, AAPL haha my calls are about to turn red for the day 
6227,106228,28/09/2020,AAPL, AAPL Anyone watching that 50 day EMA   
6228,106229,28/09/2020,AAPL, AAPL For everyone that missed the bus on  2 40 SUNWORKS alert today  don t sleep on tomorrows run tonighttt      
6229,106230,28/09/2020,TSLA, TSLA would be bullish for premarket if this can finish AH above VWAP at 420 50   
6230,106231,29/09/2020,AAPL, AAPL Corona has killed 1 million  People need to buy more apple products and stay home with their gadgets now more than ever   
6231,106232,29/09/2020,TSLA, TSLA ROFLMAO    go 4 it   Short Tesla   DO IT BRO      BAHAHAHAHA      
6232,106233,29/09/2020,AAPL, AAPL lol I love these moronic  s 
6233,106234,29/09/2020,FB, FB here we go again  and after    the infinity and beyond    
6234,106235,29/09/2020,BA, BA Will law of gap fill apply    Hate gap ups            
6235,106236,29/09/2020,TSLA, TSLA WalMart tripled their semi order  Sweet  
6236,106237,29/09/2020,BA, BA if this goes to 175 by the end of the week I will DHL 10 people on this board a leg of ham from my house here in Andaluc a  Espa a     
6237,106238,29/09/2020,TSLA, TSLA if nasdaq can breakout we will see the real squeeze 
6238,106239,29/09/2020,TSLA, TSLA If this is Tutes buying you better get out    s
6239,106240,29/09/2020,TSLA, TSLA  stop the to  moon  thing guys lol  I don t like to be disappointed  
6240,106241,29/09/2020,TSLA, TSLA Just imagine what will happen once it crosses 449   
6241,106242,29/09/2020,TSLA, TSLA It s a matter of principle    Garbage in Garbage out    Fine Technology in   Nice products with       money   out     
6242,106243,29/09/2020,AAPL, AAPL My calls looking good too    
6243,106244,29/09/2020,AAPL, AAPL just release the iPhone event date guys   i can t wait any longer  
6244,106245,29/09/2020,TSLA, TSLA   The 1 billion outstanding shares really makes a difference     each time i put   add short position       I LL FEEL GOOD     AND KEEP ON DOING THIS DANCE    
6245,106246,30/09/2020,AAPL, AAPL someone wake Biden up   or not   
6246,106247,30/09/2020,TSLA, TSLA planting trees guys  No need electrical car lol  
6247,106248,30/09/2020,TSLA, TSLA Futures are tanking looks like market thinks Joe won the debate     
6248,106249,30/09/2020,AMZN, AMZN Joe Biden wants to raise corporate taxes and Trump wants a race war   
6249,106250,30/09/2020,TSLA, TSLA Tesla is not a car company but all it ever does is talk about its cars   only and everything related to cars    go figure
6250,106251,30/09/2020,AAPL, AAPL when retailers try to sell tomorrow but the funds beat em to it  
6251,106252,30/09/2020,TSLA, TSLA     and all kids here stay bullish   
6252,106253,30/09/2020,WMT, WMT it might be a good sign it s down pre market at this point jus expect the opposite from this sleepier than joe stock  
6253,106254,30/09/2020,NVDA, NVDA could go green again with the market red  
6254,106255,30/09/2020,AAPL, AAPL    We re on the downtown express   thru the 50 day    then  93 and then     84  
6255,106256,30/09/2020,TSLA, TSLA shorted 425 again double top hopefully      
6256,106257,30/09/2020,AAPL, AAPL bears that shorted at open  
6257,106258,30/09/2020,HD, HD a healthy pull back is in order  
6258,106259,30/09/2020,XOM, XOM sold it at 34 8   I m feeling smart  
6259,106260,30/09/2020,TSLA, TSLA  FOR EVERY PUMP i doing like this CRAZY DANCE       
6260,106261,30/09/2020,BABA, BABA Mooning  Can we see  295    
6261,106262,30/09/2020,NVDA, NVDA Holy smoke NVDIA  once you break the 550  you are on way to the 600     Very very bullish   
6262,106263,30/09/2020,BA, BA looks like stock take off with flight and it will also land after flight    
6263,106264,30/09/2020,FB, FB  if the SENILE guy wins the election I m moving  to Canada Ehhhhhh      
6264,106265,30/09/2020,BABA, BABA making baba moves  When it moves it moves to the next Level   not coming back   
6265,106266,30/09/2020,TSLA, TSLA haha when Q3 comes it will be intresting    15x overvalued stock in a really stressad out market  Can go horrible wrong   time will tell  
6266,106267,30/09/2020,AAPL, AAPL stop it    come back to 103s     
6267,106268,30/09/2020,AAPL, AAPL I think I m losing my mind  This will Fall massively this week 
6268,106269,30/09/2020,TSLA, TSLA sold my shares yesterday which I m happy   but now I have a bad feeling that not only Tesla but most of the stocks will drop like crazy since the second wave is here 
6269,106270,30/09/2020,AMZN, AMZN ahahah this is funny drops  50 in couple minutes  went to grab the phone and after hanging up because it was a scam I look and price is down  50  
6270,106271,30/09/2020,TSLA, TSLA so insanely bullish that I have to be a bear  Y all are actually cult like holy  
6271,106272,30/09/2020,TSLA, TSLA holy moly  About had a cow in 425 happy with 429 close  Still down 7k on calls  
6272,106273,30/09/2020,AAPL, AAPL I need this to pop so I can grab the new iPhone  
6273,106274,30/09/2020,DIS, DIS this may hit 100   One can hope     
6274,106275,30/09/2020,BA, BA RIP bears  My thoughts are with your family  
6275,106276,30/09/2020,BA, BA hope I can get breakeven on these tomorrow      
6276,106277,30/09/2020,TSLA, TSLA Starting to   clear now    Every since I stop drinking    Bless up   
6277,106278,01/10/2020,TSLA, TSLA F  ck the politicians we got money comin in  soarin five hunnit   
6278,106279,01/10/2020,BABA, BABA   Creating new high this week  
6279,106280,01/10/2020,AAPL, AAPL It s October   Anything under 120 is a gift as we gear up for the massive iphone release and earnings run  
6280,106281,01/10/2020,TSLA, TSLA  Stuck holding the bag on  a 10 2 call that wont be in the money unless we hit 461    should I sell in the AM to mitigate losses     Luckily I have a couple 10 16s that should make up the difference easily  
6281,106282,01/10/2020,TSLA, TSLA Somethings is up Elon has been way way too quiet the past 5 days  
6282,106283,01/10/2020,AAPL, AAPL Moving up like a champ  
6283,106284,01/10/2020,PFE, PFE I m in at 38 so please   
6284,106285,01/10/2020,TSLA, TSLA PT  550 the way she is running     
6285,106286,01/10/2020,TSLA, TSLA last chance to sell your puts    s
6286,106287,01/10/2020,TSLA, TSLA once we touch 441 we good to go    
6287,106288,01/10/2020,AAPL, AAPL About to break 118   
6288,106289,01/10/2020,AAPL, AAPL but but but it s gotta fill the gap in the 90s       
6289,106290,01/10/2020,WMT, WMT When WMT wants to run  you let her run   
6290,106291,01/10/2020,BA, BA Oh shit  Oh shit  We are so close  Will Christmas come early  Halloween         
6291,106292,01/10/2020,AAPL, AAPL UPCOMING CATALYSTS    iPhone 12   Quarterly Earnings   India Revenue    Dividend soon
6292,106293,01/10/2020,AAPL, AAPL bullish momentum still going  looking like a falling wedge forming  Pt   118 120 
6293,106294,01/10/2020,TSLA, TSLA   we really are going to MARS 
6294,106295,01/10/2020,NFLX, NFLX on a massive hype bullish signals  on 4h bit open to run higher  not much resis till 520 zone GL  
6295,106296,01/10/2020,AMZN,Which analysts are waiting for stimulus before they give  AMZN upgrades   lol
6296,106297,01/10/2020,TSLA, TSLA who thinks close  450  today         
6297,106298,01/10/2020,DIS, DIS Trading way below 50   200 Moving Average   GET OUT WHILE YOU CAN  
6298,106299,01/10/2020,DIS, DIS you guys may open next week  We ll see    still
6299,106300,01/10/2020,TSLA, TSLA  my guess is you are going to clear 450 in next hour  Make it so              
6300,106301,01/10/2020,TSLA, TSLA power hour now baby let s go bulls buy and hold         
6301,106302,01/10/2020,TSLA, TSLA oooh well  that 356 was well spent    
6302,106303,01/10/2020,TSLA, TSLA Fear not    Robinhood investors to the rescue shortly 
6303,106304,01/10/2020,TSLA, TSLA Morgan Stanley    these analysts are really funny
6304,106305,01/10/2020,TSLA, TSLA  BATTERY DAY REVENGE COMING SOON    THE NEW 420 is 620     
6305,106306,01/10/2020,TSLA, TSLA 165k deliveries      500 on the table 
6306,106307,02/10/2020,TSLA, TSLA ah means nothing with deliveries coming pre market  Get ready for the squeeze tomorrow  
6307,106308,02/10/2020,BA, BA this new decade will be Boeing decade  Count on that   
6308,106309,02/10/2020,TSLA, TSLA Lol      2 Trillion worth in soon as two years  Who is with me   
6309,106310,02/10/2020,TSLA, TSLA 150 000 deliveries  Hopefully that is enough   
6310,106311,02/10/2020,TSLA, TSLA Let s go to sleep early   Morning might come earlier   Hahaha    
6311,106312,02/10/2020,AAPL, AAPL so is trump Rona priced in already   
6312,106313,02/10/2020,AAPL, AAPL Now we may actually get that gap filled in the  90s and then  
6313,106314,02/10/2020,AAPL, AAPL stimulus might actually go threw     Put your money into AAPL because it s going to be an electric circuit breaker day for wall street      
6314,106315,02/10/2020,AAPL, AAPL trump is healthy n happy    using Twitter actively   bears be aware it
6315,106316,02/10/2020,TSLA, TSLA Interesting fact   every stocks are only down 2  v Tesla is down 4 5   Is it justifiable   
6316,106317,02/10/2020,TSLA, TSLA time to move this back up baby    
6317,106318,02/10/2020,TSLA, TSLA  deliveries give overall idea of how the coming 4th quarter earning going look     Thank me later  
6318,106319,02/10/2020,TSLA, TSLA LOL opened at 420             
6319,106320,02/10/2020,AAPL, AAPL i see a big rise up in the horizon    
6320,106321,02/10/2020,AAPL, AAPL is this all you got  
6321,106322,02/10/2020,AAPL, AAPL just checking in  how many  80 expert PT predictions did I miss this morning          
6322,106323,02/10/2020,TSLA, TSLA thanks for buying my calls   It was a good try  let s do it again next Friday      
6323,106324,02/10/2020,TSLA, TSLA hope Trump is smart enough to drink a gallon of Clorox  or get it via intravenous  
6324,106325,02/10/2020,AAPL, AAPL if  Ivanka and Jared were negative  but Hope was positive  and now trump is positive  maybe Hope was doing her job like Monica Louinsky  
6325,106326,02/10/2020,AAPL, AAPL gap up eod then next week   
6326,106327,02/10/2020,AMZN, AMZN Trump getting sick really causing y all to sell on Amazon which is a business that s perfect during the pandemic and pre pandemic  
6327,106328,02/10/2020,AAPL, AAPL some huge flow into Sept 2022  140 strike  
6328,106329,02/10/2020,TSLA, TSLA if it sub 330 I ll buy 100 shares  
6329,106330,02/10/2020,UPS, UPS just averaged down  this is gonna be a steal    
6330,106331,02/10/2020,TSLA, TSLA according to my profits I can handle an other  50 drop  Try your best shorties        
6331,106332,02/10/2020,TSLA, TSLA Can the market close already so o can take my pills 
6332,106333,02/10/2020,TSLA, TSLA love watching this cult like masses thinking Tesla only goes up    
6333,106334,02/10/2020,TSLA, TSLA oh it fell because of Covid     because of Trump      because of stimulus      because of elections     because of the markets     just       
6334,106335,02/10/2020,TSLA, TSLA So do all companies cut prices after a record quarter   
6335,106336,02/10/2020,TSLA, TSLA well now big people are selling    
6336,106337,02/10/2020,TSLA, TSLA be  1 50 on Monday    
6337,106338,02/10/2020,TSLA, TSLA where my bag holders at   
6338,106339,02/10/2020,TSLA, TSLA it s crazy what Elon did to people here  Pumped them up for batter day and then said sales were through the roof and 25  higher then expected and in the end he gave the bulls the     Nothing to look forward to now 
6339,106340,02/10/2020,TSLA, TSLA wait till Europe picks this up Sunday night    
6340,106341,02/10/2020,AAPL, AAPL        blood bath Monday     Trump hospitalized   not good for market or  
6341,106342,03/10/2020,TSLA, TSLA Why be bullish here  at this moment  1  S P inclusions 2  Battery Day 3  500 000  Car delivery by year end  I mean what will it takes for you suckers  All I see is BolognA sandwich without the  cheese    
6342,106343,04/10/2020,AAPL, AAPL 88  of Monday s since April 1st have been green  
6343,106344,04/10/2020,AAPL, AAPL will be at  120 before earnings  we got  120 calls 11 20 exp to ride the wave     
6344,106345,04/10/2020,AAPL, AAPL We are in for a bumpy ride but as long as Nancy Pelosi and her husband still buying AAPL shares  I will too  
6345,106346,04/10/2020,AAPL, AAPL                Loser bears    CNN   broke               120  Monday close   
6346,106347,05/10/2020,AAPL, AAPL Bears be like    tomorrow morning      
6347,106348,05/10/2020,AAPL, AAPL I guess no more discounts for me     you guys said 85 didn t you  already was ready to put tons of money at this price
6348,106349,05/10/2020,AAPL, AAPL Nice U cup forming could see it  125 by December     
6349,106350,05/10/2020,AAPL, AAPL Trump leaving the hospital  Hello green day tomorrow  
6350,106351,05/10/2020,BA, BA Its so so close  May be tmr      220   
6351,106352,05/10/2020,AAPL, AAPL Hell of a day bulls    
6352,106353,05/10/2020,BA, BA Need at least 150  for my Oct calls to break even       2021 2022 are good
6353,106354,05/10/2020,TSLA, TSLA  not my chart  but I thought it was worth sharing she s ready  
6354,106355,05/10/2020,AAPL, AAPL fasten your seatbelt  It s about to shoot up to  125 eow  
